Afrika	Afrique
Henri Ziegler	Henri Ziegler
Henri de Miffonis	Henri de Miffonis
Henry Dubern	Henry Dubern
Julio Garavito Armero	Julio Garavito Armero
Henry Kapférer	Henry Kapférer
Herkimer (vohitra), New York	Herkimer
Herman Cyril McNeile	Herman Cyril McNeile
Herman Schwan	Herman Schwan
Hervé Budes de Guébriant	Hervé Budes de Guébriant
Hildevert Hersent	Hildevert Hersent
Hippolyte Auguste Marinoni	Hippolyte Auguste Marinoni
Hippolyte Fontaine	Hippolyte Fontaine
Hiromu Naruse	Hiromu Naruse
Hoca İshak Efendi	Hoca İshak Efendi
Rajat Gupta	Rajat Gupta
Yuan Longping	Yuan Longping
Hubert Sagnières	Hubert Sagnières
Hugh Beaver	Hugh Beaver
Hugh Iorys Hughes	Hugh Iorys Hughes
Hugues Cosnier	Hugues Cosnier
Iabakoho	Iabakoho
Iaborotra	Iaborotra
Iakora	Iakora
Iamonta	Iamonta
Ian Hetherington	Ian Hetherington
Ian Jacob	Ian Jacob
Ianabinda	Ianabinda
Ianakafy	Ianakafy
Ianapera	Ianapera
Iara (Vangaindrano)	Iara (Vangaindrano)
Iarintsena	Iarintsena
Iavinomby-Vohibola	Iavinomby-Vohibola
Ibity	Ibity
Ifarantsa	Ifarantsa
Ifanirea	Ifanirea
Ifatsy	Ifatsy
Ifotaka	Ifotaka
Ihadilanana	Ihadilanana
Ihorombe (Farafangana)	Ihorombe (Farafangana)
Ikalamavony	Ikalamavony
Ilaka Centre	Ilaka Centre
Ilakatra	Ilakatra
Ilia Kroupnik	Ilia Kroupnik
Imamo	Imamo
Imanombo	Imanombo
Imerimandroso	Imerimandroso
Imerina Imady	Imerina Imady
Imeritsitosika	Imerintsiatosika
Imito	Imito
Imongy	Imongy
Inanantona	Inanantona
Indonesia Raya	Indonesia Raya
Ingénieurs et scientifiques de France	Ingénieurs et scientifiques de France
Instat	Institut national de la statistique (Madagascar)
Ippolito Sivieri	Ippolito Sivieri
Irina (Madagascar)	Irina (Madagascar)
Isaac Perrins	Isaac Perrins
Isaka	Isaka
Isaka-Ivondro	Isaka-Ivondro
Isalo (Menabe)	Isalo (Menabe)
Isidoro Bianchi	Isidoro Bianchi
Isorana	Isorana
Itondy	Itondy
Itremo	Itremo
Ivandrika	Ivandrika
Ivato (Ambositra)	Ivato (Ambositra)
Ivato (Analamanga)	Ivato (Analamanga)
Ivato (Vohipeno)	Ivato (Vohipeno)
Ivato (Vondrozo)	Ivato (Vondrozo)
Ivoamba	Ivoamba
Ivohibe	Ivohibe
Ivongo	Ivongo
Ivony Miaramiasa	Ivony Miaramiasa
Iwadare Kunihiko	Iwadare Kunihiko
J.M. Langtry	J.M. Langtry
Jaafar Touqan	Jaafar Touqan
Jaan Tallinn	Jaan Tallinn
Jack Aeby	Jack Aeby
Jacky Eeckelaert	Jacky Eeckelaert
Jacqueline Faría	Jacqueline Faría
Jacques, comte Mallet	Jacques, comte Mallet
Jacques-Constantin Périer	Jacques-Constantin Périer
Jacques-Marie Muthuon	Jacques-Marie Muthuon
Jacques-Élie Lamblardie	Jacques-Élie Lamblardie
Wikipedia:Fivoarana/*/Jacques Berlioz	Jacques Berlioz
Jacques Bonjawo	Jacques Bonjawo
Wikipedia:Fivoarana/*/Jacques Caron	Jacques Caron
Wikipedia:Fivoarana/*/Jacques Chevalier	Jacques Chevalier
Wikipedia:Fivoarana/*/Jacques Durand	Jacques Durand
Jacques Frédéric Français	Jacques Frédéric Français
Jacques J. P. Martin	Jacques J. P. Martin
Wikipedia:Fivoarana/*/Jacques Leclerc	Jacques Leclerc
Jacques Mabile	Jacques Mabile
Jacques Mathivat	Jacques Mathivat
Jacques Mélèse	Jacques Mélèse
Wikipedia:Fivoarana/*/Jacques Olivier	Jacques Olivier
Wikipedia:Fivoarana/*/Jacques Pelletier	Jacques Pelletier
Jacques Villiers	Jacques Villiers
Jafaro	Jafaro
James Bullough Lansing	James Bullough Lansing
James Denis Summers-Smith	James Denis Summers-Smith
James Edward Jack Patterson	James Edward Jack Patterson
James R. Rice	James R. Rice
Jangany	Jangany
Jean-Albert Gauthier-Villars	Jean-Albert Gauthier-Villars
Jean-Baptiste Antoine O'Tard de La Grange	Jean-Baptiste Antoine O'Tard de La Grange
Jean-Baptiste Berlier	Jean-Baptiste Berlier
Jean-Baptiste Donnet	Jean-Baptiste Donnet
Jean-Baptiste Flamme	Jean-Baptiste Flamme
Jean-Baptiste Hubert	Jean-Baptiste Hubert
Jean-Baptiste Jomard	Jean-Baptiste Jomard
Jean-Baptiste Prosper Jollois	Jean-Baptiste Prosper Jollois
Jean-Baptiste Masui	Jean-Baptiste Masui
Jean-Baptiste Rombaux	Jean-Baptiste Rombaux
Jean-Baptiste Soleil	Jean-Baptiste Soleil
Jean-Baptiste Sébastien Krantz	Jean-Baptiste Sébastien Krantz
Jean-Baptiste de Règemorte	Jean-Baptiste de Règemorte
Jean-Cadet de Limay	Jean-Cadet de Limay
Jean-Charles Perrinet d'Orval	Jean-Charles Perrinet d'Orval
Jean-Claude Beton	Jean-Claude Beton
Wikipedia:Fivoarana/*/Jean-Claude Blanchard	Jean-Claude Blanchard
Wikipedia:Fivoarana/*/Jean-Claude Michel	Jean-Claude Michel
Jean-Claude Migeot	Jean-Claude Migeot
Jean-Claude Pelissolo	Jean-Claude Pelissolo
Jean-Claude Verpilleux	Jean-Claude Verpilleux
Jean-Daniel Dessimoz	Jean-Daniel Dessimoz
Jean-Daniel Nicoud	Jean-Daniel Nicoud
Jean-François Armand	Jean-François Armand
Jean-François Charpentier de Cossigny	Jean-François Charpentier de Cossigny
Jean-François Déry	Jean-François Déry
Jean-Jacques Martinet	Jean-Jacques Martinet
Jean-Jacques Velasco	Jean-Jacques Velasco
Jean-Lou Chameau	Jean-Lou Chameau
Jean-Louis Beffa	Jean-Louis Beffa
Jean-Louis Caussin	Jean-Louis Caussin
Jean-Louis Féraud	Jean-Louis Féraud
Jean-Loup Gailly	Jean-Loup Gailly
Jean-Luc Wingert	Jean-Luc Wingert
Jean-Marie Corre	Jean-Marie Corre
Jean-Marie Dubois-Aymé	Jean-Marie Dubois-Aymé
Jean-Marie Hullot	Jean-Marie Hullot
Jean-Marie Lhôte	Jean-Marie Lhôte
Jean-Marie Luton	Jean-Marie Luton
Jean-Martin Folz	Jean-Martin Folz
Jean-Michel Dubois	Jean-Michel Dubois
Jean-Michel Karam	Jean Michel Karam
Jean-Michel Martin	Jean-Michel Martin
Jean-Nicolas Trouille	Jean-Nicolas Trouille
Jean-Paul Béchat	Jean-Paul Béchat
Jean-Paul Cabana	Jean-Paul Cabana
Jean-Paul Cyr	Jean-Paul Cyr
Jean-Paul Herteman	Jean-Paul Herteman
Jean-Philippe Collin	Jean-Philippe Collin
Jean-Pierre Bayard	Jean-Pierre Bayard
Jean-Pierre Beauviala	Jean-Pierre Beauviala
Wikipedia:Fivoarana/*/Jean-Pierre Blanc	Jean-Pierre Blanc
Jean-Pierre Elkabbach	Jean-Pierre Elkabbach
Jean-Raoul Paul	Jean-Raoul Paul
Jean-Raymond Abrial	Jean-Raymond Abrial
Jean-René Fourtou	Jean-René Fourtou
Jean-Vincent Brisset	Jean-Vincent Brisset
Jean-Xavier Bureau de Pusy	Jean-Xavier Bureau de Pusy
Jean-Yves Le Gall	Jean-Yves Le Gall
Jean-Yves Mercier	Jean-Yves Mercier
Jean A. Roché	Jean A. Roché
Jean Augustin Alexis Sauvage	Jean Augustin Alexis Sauvage
Jean Balmino	Jean Balmino
Jean Beausire	Jean Beausire
Jean Bernard Tarbé de Vauxclairs	Jean Bernard Tarbé de Vauxclairs
Jean Berthelot	Jean Berthelot
Jean Bourdon	Jean Bourdon
Jean Burgers	Jean Burgers
Jean Carteron	Jean Carteron
Jean Coutrot	Jean Coutrot
Jean Dourgnon	Jean Dourgnon
Jean Délémontez	Jean Délémontez
Jean Francisque Coignet	Jean Francisque Coignet
Jean François Chaumont	Jean François Chaumont
Jean Gaulin	Jean Gaulin
Wikipedia:Fivoarana/*/Jean Grenier	Jean Grenier
Jean Hupeau	Jean Hupeau
Jean Israël	Jean Israël
Jean Jacques Anatole Bouquet de La Grye	Jean Jacques Anatole Bouquet de La Grye
Jean Javal	Jean Javal
Jean Laherrère	Jean Laherrère
Jean Larmanjat	Jean Larmanjat
Jean Leclerc de Pulligny	Jean Leclerc de Pulligny
Wikipedia:Fivoarana/*/Jean Leduc	Jean Leduc
Jean-Louis Masson	Jean-Louis Masson
Wikipedia:Fivoarana/*/Jean Marchand	Jean Marchand
Jean Milhaud	Jean Milhaud
Jean Mollard	Jean Mollard
Jean Perdijon	Jean Perdijon
Jean Perdrizet	Jean Perdrizet
Jean Peyrelevade	Jean Peyrelevade
Jean Pinet	Jean Pinet
Jean Querret	Jean Querret
Jean Ralaimongo	Jean Ralaimongo
Jean Robieux	Jean Robieux
Jean Roland-Gosselin	Jean Roland-Gosselin
Jean Roret	Jean Roret
Wikipedia:Fivoarana/*/Jean Rousseau	Jean Rousseau
Jean Samuel Guisan	Jean Samuel Guisan
Jean Tupinier	Jean Tupinier
Jeanette Epps	Jeanette Epps
Jeff Balding	Jeff Balding
Jeff Spangenberg	Jeff Spangenberg
Jeff Waugh	Jeff Waugh
Samuel Hocevar	Samuel Hocevar
Jeong Kim	Jeong Kim
Jerome Hunsaker	Jerome Hunsaker
Jerome Pearson	Jerome Pearson
Jerry Karl	Jerry Karl
Maxime Laubeuf	Maxime Laubeuf
Jesse Hartley	Jesse Hartley
Incorporated	Incorporation (entreprise)
Jim Buckmaster	Jim Buckmaster
Joan Majó	Joan Majó
Joanna Hoffman	Joanna Hoffman
Joanne Marcotte	Joanne Marcotte
Augusta, Kentucky	Augusta (Kentucky)
Prestonsburg, Kentucky	Prestonsburg
Wurtland, Kentucky	Wurtland (Kentucky)
Morganfield, Kentucky	Morganfield
Benham, Kentucky	Benham (Kentucky)
Johannes van Overbeek	Johannes van Overbeek
Berea, Kentucky	Berea (Kentucky)
John A. Swanson	John A. Swanson
Brandenburg, Kentucky	Brandenburg (Kentucky)
John Alexander Low Waddell	John Alexander Low Waddell
John Alfred Brashear	John Alfred Brashear
John Barnes Linnett	John Barnes Linnett
John Barraclough Fell	John Barraclough Fell
South Carrollton, Kentucky	South Carrollton
Smithland, Kentucky	Smithland (Kentucky)
Dayton, Kentucky	Dayton (Kentucky)
John Buffum	John Buffum
John By	John By
Johnny Byrne	John Byrne (homonymie)
Owenton, Kentucky	Owenton
Stanton, Kentucky	Stanton (Kentucky)
John Findley Wallace	John Findley Wallace
John Goldingham	John Goldingham
John Graham-Cumming	John Graham-Cumming
John Herbert Hollomon	John Herbert Hollomon
John Iley	John Iley
John Love	John Love
Pippa Passes, Kentucky	Pippa Passes (Kentucky)
New Castle, Kentucky	New Castle (Kentucky)
Mount Vernon, Kentucky	Mount Vernon (Kentucky)
John Montresor	John Montresor
Mt. Sterling, Kentucky	Mount Sterling (Kentucky)
John Paul Hogan	John Paul Hogan
John Pearson	John Pearson
John Rowswell	John Rowswell
John W Thorp	John W Thorp
John Wardley	John Wardley
Sungai Kahayan	Kahayan
Johnny Podres	Johnny Podres
Johnny Unser	Johnny Unser
Waterloo (vohitra), New York	Waterloo (New York)
Ovid (vohitra), New York	Ovid
Jonathan Neale	Jonathan Neale
Jonathan Shewchuk	Jonathan Shewchuk
Joseph-Alphonse Ouimet	Joseph-Alphonse Ouimet
Joseph-Pons d'Arnaud	Joseph-Pons d'Arnaud
Joseph Angélique Sébastien Regnault	Joseph Angélique Sébastien Regnault
Joseph Antoine Sosthènes d'Armand de Chateauvieux	Joseph Antoine Sosthènes d'Armand de Chateauvieux
Joseph Bethenod	Joseph Bethenod
Joseph Cachin	Joseph Cachin
Joseph Charignon	Joseph Charignon
Joseph Degousée	Joseph Degousée
Joseph Frederick Wallet Desbarres	Joseph Frederick Wallet Desbarres
Joseph Jaspar	Joseph Jaspar
Joseph Lecornu	Joseph Lecornu
Joseph Liard	Joseph Liard
Joseph Martial Wetzell	Joseph Martial Wetzell
Joseph Mathieu Sganzin	Joseph Mathieu Sganzin
Joseph Orlicky	Joseph Orlicky
Josiah Marshall Heath	Josiah Marshall Heath
José Antonio Fernández Ordóñez	José Antonio Fernández Ordóñez
José Claudio Aranzadi	José Claudio Aranzadi
José Luis Jordán Peña	José Luis Jordán Peña
Julien Dulait	Julien Dulait
Jozef Cywinski	Jozef Cywinski
João Miranda	João Bernardo de Miranda
Joël Camathias	Joël Camathias
Juan Manuel Cajigal y Odoardo	Juan Manuel Cajigal y Odoardo
Juan Pablo Raies	Juan Pablo Raies
Juichi Wakisaka	Juichi Wakisaka
Jules-Louis Breton	Jules-Louis Breton
Jules Aubrun	Jules Aubrun
Jules Barut	Jules Barut
Jules Carvallo	Jules Carvallo
Jules Dingler	Jules Dingler
Jules Dufresne	Jules Dufresne
Jules Gaudard	Jules Gaudard
Jules Goüin	Jules Goüin
Jules Hanscotte	Jules Hanscotte
Jules Linard	Jules Linard
Jules Marguet	Jules Marguet
Jules Rieffel	Jules Rieffel
Julian Trevelyan	Julian Trevelyan
Julien Barois	Julien Barois
Julien Haton de La Goupillière	Julien Haton de La Goupillière
Julien Péridier	Julien Péridier
Junior Hanley	Junior Hanley
Jürg Conzett	Jürg Conzett
Kalafotsy	Kalafotsy
Kalalao	Kalalao
Kalandy	Kalandy
Karel Velan	Karel Velan
Karianga	Karianga
Karimbary	Karimbary
Karl Hotz	Karl Hotz
Karol Adamiecki	Karol Adamiecki
Katsepy	Katsepy
Kazuyuki Hoshino	Kazuyuki Hoshino
Keiichiro Toyama	Keiichiro Toyama
Keith Pavitt	Keith Pavitt
Kelilalina	Kelilalina
Keliloha	Keliloha
Kenji Kawakami	Kenji Kawakami
Khairagarh	Khairagarh
Khalilou Sall	Khalilou Sall
Kianjandrakefina	Kianjandrakefina
Kianjavato	Kianjavato
Fiteny antalaotra	Kiantalaotsi
King William, Virginia	King William (Virginie)
Kirano	Kirano
Kiranomena	Kiranomena
Komajia	Komajia
Kopoky	Kopoky
L'Express de Madagascar	L'Express de Madagascar
Newcastle, Oklahoma	Newcastle (Oklahoma)
Lisitry ny zavatra madinidinika 23001-24000	Liste des astéroïdes (23001-24000)
Lakato	Lakato
Lambamena	Lamba (Madagascar)
Lamia Chafei Seghaier	Lamia Chafei Seghaier
Lamine Benomar	Lamine Benomar
Lamine Diop	Lamine Diop
Landing Savané	Landing Savané
Lisitry ny zavatra madinidinika 120001-121000	Liste des astéroïdes (120001-121000)
Laure de La Raudière	Laure de La Raudière
Laurence Danon	Laurence Danon
Laurence Oustau	Laurence Oustau
Laurent Broomhead	Laurent Broomhead
Laurent Minguet	Laurent Minguet
Laurent Rioux	Laurent Rioux
Lawrence Tomlinson	Lawrence Tomlinson
Lazarivo	Lazarivo
Pikeville, Tennessee	Pikeville (Tennessee)
Harrietta, Michigan	Harrietta
Leanja	Leanja
Leonidas John Guibas	Leonidas John Guibas
Leslie Moxon	Leslie Moxon
Hughson, Kalifornia	Hughson
Sulphur, Oklahoma	Sulphur (Oklahoma)
Wewoka, Oklahoma	Wewoka
Sapulpa, Oklahoma	Sapulpa
Rensselaer, Indiana	Rensselaer (Indiana)
Noble, Oklahoma	Noble (Oklahoma)
Rockport, Indiana	Rockport (Indiana)
Waurika, Oklahoma	Waurika
Tuttle, Oklahoma	Tuttle (Oklahoma)
Pawnee, Oklahoma	Pawnee (Oklahoma)
Canistota, South Dakota	Canistota
Lionel Boulet	Lionel Boulet
Lionel Guérin	Lionel Guérin
Lisa Jackson	Lisa Jackson
Groton, South Dakota	Groton (Dakota du Sud)
Lisitry ny zavatra madinidinika 21001-22000	Liste des astéroïdes (21001-22000)
Lisitry ny zavatra madinidinika 20001-21000	Liste des astéroïdes (20001-21000)
Lisitry ny zavatra madinidinika 22001-23000	Liste des astéroïdes (22001-23000)
Lisitry ny zavatra madinidinika 25001-26000	Liste des astéroïdes (25001-26000)
Lisitry ny zavatra madinidinika 32001-33000	Liste des astéroïdes (32001-33000)
Lisitry ny zavatra madinidinika 33001-34000	Liste des astéroïdes (33001-34000)
Lisitry ny zavatra madinidinika 36001-37000	Liste des astéroïdes (36001-37000)
Lisitry ny zavatra madinidinika 38001-39000	Liste des astéroïdes (38001-39000)
Lisitry ny zavatra madinidinika 42001-43000	Liste des astéroïdes (42001-43000)
Lisitry ny zavatra madinidinika 49001-50000	Liste des astéroïdes (49001-50000)
Lisitry ny zavatra madinidinika 50001-51000	Liste des astéroïdes (50001-51000)
Lisitry ny zavatra madinidinika 51001-52000	Liste des astéroïdes (51001-52000)
Lisitry ny zavatra madinidinika 52001-53000	Liste des astéroïdes (52001-53000)
Lisitry ny zavatra madinidinika 54001-55000	Liste des astéroïdes (54001-55000)
Lisitry ny zavatra madinidinika 61001-62000	Liste des astéroïdes (61001-62000)
Lisitry ny zavatra madinidinika 62001-63000	Liste des astéroïdes (62001-63000)
Lisitry ny zavatra madinidinika 63001-64000	Liste des astéroïdes (63001-64000)
Lisitry ny zavatra madinidinika 64001-65000	Liste des astéroïdes (64001-65000)
Lisitry ny zavatra madinidinika 65001-66000	Liste des astéroïdes (65001-66000)
Lisitry ny zavatra madinidinika 66001-67000	Liste des astéroïdes (66001-67000)
Lisitry ny zavatra madinidinika 67001-68000	Liste des astéroïdes (67001-68000)
Lisitry ny zavatra madinidinika 69001-70000	Liste des astéroïdes (69001-70000)
Lisitry ny zavatra madinidinika 70001-71000	Liste des astéroïdes (70001-71000)
Lisitry ny zavatra madinidinika 72001-73000	Liste des astéroïdes (72001-73000)
Lisitry ny zavatra madinidinika 73001-74000	Liste des astéroïdes (73001-74000)
Lisitry ny zavatra madinidinika 77001-78000	Liste des astéroïdes (77001-78000)
Lisitry ny zavatra madinidinika 80001-81000	Liste des astéroïdes (80001-81000)
Lisitry ny zavatra madinidinika 81001-82000	Liste des astéroïdes (81001-82000)
Lisitry ny zavatra madinidinika 85001-86000	Liste des astéroïdes (85001-86000)
Lisitry ny zavatra madinidinika 87001-88000	Liste des astéroïdes (87001-88000)
Lisitry ny zavatra madinidinika 89001-90000	Liste des astéroïdes (89001-90000)
Lisitry ny zavatra madinidinika 92001-93000	Liste des astéroïdes (92001-93000)
Lisitry ny zavatra madinidinika 93001-94000	Liste des astéroïdes (93001-94000)
Lisitry ny zavatra madinidinika 94001-95000	Liste des astéroïdes (94001-95000)
Pierre Marie Jérôme Trésaguet	Pierre Marie Jérôme Trésaguet
Lisitry ny zavatra madinidinika 97001-98000	Liste des astéroïdes (97001-98000)
Lisitry ny zavatra madinidinika 96001-97000	Liste des astéroïdes (96001-97000)
Lisitry ny zavatra madinidinika 98001-99000	Liste des astéroïdes (98001-99000)
Paul-Louis Arslanian	Paul-Louis Arslanian
Michel Wachenheim	Michel Wachenheim
Solenn Colléter	Solenn Colléter
Émile Allegret	Émile Allegret
Lloyd Stearman	Lloyd Stearman
Lohafary	Lohafary
Lokomby	Lokomby
Lopary	Lopary
Lorenzo Nottolini	Lorenzo Nottolini
Lorne M. Trottier	Lorne M. Trottier
Louis-Alexandre de Cessart	Louis-Alexandre de Cessart
Louis-Claude Vincent	Louis-Claude Vincent
Louis-Gabriel Lebrun	Louis-Gabriel Le Brun
Louis-Georges Mulot	Louis-Georges Mulot
Louis-Joseph Deleuil	Louis-Joseph Deleuil
Louis-Vincent Chevalier	Louis-Vincent Chevalier
Louis Adrian	Louis Adrian
Louis Barbillion	Louis Barbillion
Louis Becquey	Louis Becquey
Louis Bruyère	Louis Bruyère
Louis Béchereau	Louis Béchereau
Louis Bérard	Louis Bérard
Louis Castex	Louis Castex
Louis Champy	Louis Champy
Louis Coatalen	Louis Coatalen
Louis Damblanc	Louis Damblanc
Louis Duchanoy	Louis Duchanoy
Wikipedia:Fivoarana/*/Louis Dupont	Louis Dupont
Louis Duthion	Louis Duthion
Samuel Marolois	Samuel Marolois
Louis Krebs	Louis Krebs
Louis Lazare Dajot	Louis Lazare Dajot
Louis Le Masson	Louis Le Masson
Louis Léger Vauthier	Louis Léger Vauthier
Louis Monier	Louis Monier (programmeur)
Louis Moyroud	Louis Moyroud
Louis Nicolas de Clerville	Louis Nicolas de Clerville
Louis Pollart	Louis Pollart
Louis Rustin	Louis Rustin
Louis Sabatier	Louis Sabatier
Louis Seguin	Louis Seguin (ingénieur)
Louis Victor Bodard	Louis Victor Bodard
Louis Winslow Austin	Louis Winslow Austin
Louis de Gallois	Louis de Gallois
Louis de Monge	Louis de Monge
Louise Laroche	Louise Laroche
Loïc Caradec	Loïc Caradec
Lucien-Eugène Inchauspé	Lucien-Eugène Inchauspé
Lucien L'Allier	Lucien L'Allier
Ludovic Breton	Ludovic Breton
Luigi Cosenza	Luigi Cosenza
Luigi Gibezzi	Luigi Gibezzi
Luigi Santarella	Luigi Santarella
Luigi Valentino Brugnatelli	Luigi Valentino Brugnatelli
Luis Eladio Pérez	Luis Eladio Pérez
Ted Jensen	Ted Jensen
Carl Edvard Johansson	Carl Edvard Johansson
Léo Trouilhet	Léo Trouilhet
Léon Chagnaud	Léon Chagnaud
Léon Dombre	Léon Dombre
Léon Francq	Léon Francq
Léon Janet	Léon Janet
Léon Lalanne	Léon Lalanne
Léon Laurent	Léon Laurent
Léon Lemartin	Léon Lemartin
Léon Marsillon	Léon Marsillon
Léon Talabot	Léon Talabot
Léonard Duval	Léonard Duval
Suffern, New York	Suffern
Madarail	Madarail
Madeleine Akrich	Madeleine Akrich
Madiromirafy	Madiromirafy
Madirovalo	Madirovalo
Maevaranohely	Maevaranohely
Maevatanana II	Maevatanana II
Mafaijijo	Mafaijijo
Mahabako	Mahabako
Mahabe	Mahabe
Mahabo (Betroka)	Mahabo (Betroka)
Mahabo (Vohipeno)	Mahabo (Vohipeno)
Mahabo Mananivo	Mahabo Mananivo
Mahaboboka	Mahaboboka
Mahaditra	Mahaditra
Mahadrodroka	Mahadrodroka
Mahaela	Mahaela
Mahafasa Centre	Mahafasa Centre
Mahaiza	Mahaiza
Mahajamba Usine	Mahajamba Usine
Mahalaza Fanimana	Mahalaza Fanimana
Mahaly	Mahaly
Mahamaibe	Mahamaibe
Mahambo	Mahambo
Mahasoa	Mahasoa
Mahasoa Est	Mahasoa Est
Mahasoabe (Vohipeno)	Mahasoabe (Vohipeno)
Mahasolo	Mahasolo
Mahatalaky	Mahatalaky
Mahatsara Iefaka	Mahatsara Iefaka
Mahatsara Sud	Mahatsara Sud
Mahatsinjo (Maevatanana)	Mahatsinjo (Maevatanana)
Mahatsinjo (Vondrozo)	Mahatsinjo (Vondrozo)
Mahatsinjo Est	Mahatsinjo Est
Mahatsinjony	Mahatsinjony
Mahavanona	Mahavanona
Mahavelo (Farafangana)	Mahavelo (Farafangana)
Mahavelo (Vondrozo)	Mahavelo (Vondrozo)
Mahavelona (Soavinandriana)	Mahavelona (Soavinandriana)
Mahazina Ambohipierenana	Mahazina Ambohipierenana
Mahazoarivo (Fandriana)	Mahazoarivo (Fandriana)
Mahazoarivo (Fianarantsoa II)	Mahazoarivo (Fianarantsoa II)
Mahazoarivo (Vohipeno)	Mahazoarivo (Vohipeno)
Mahazoarivo (Vondrozo)	Mahazoarivo (Vondrozo)
Mahazoma	Mahazoma
Mahazony	Mahazony
Maheriraty	Maheriraty
Maintsokely	Maintsokely
Malcolm Burn	Malcolm Burn
Mampikony II	Mampikony II
Manakambahiny Est	Manakambahiny Est
Manakambahiny Ouest	Manakambahiny Ouest
Manakana (Tsaratanana)	Manakana (Tsaratanana)
Manakana Nord	Manakana Nord
Manakompy	Manakompy
Manalalondo	Manalalondo
Manalobe	Manalobe
Manambaro	Manambaro
Manambidala	Manambidala
Manambina	Manambina
Manambolo	Manambolo
Manambolosy	Manambolosy
Manambotra Sud	Manambotra Sud
Manamisoa	Manamisoa
Manampaneva	Manampaneva
Mananasy	Mananasy
Manandaza	Manandaza
Manandona	Manandona
Manandroy	Manandroy
Manaratsandry	Manaratsandry
Manato	Manato
Mandiavato	Mandiavato
Mandialaza	Mandialaza
Mandoto	Mandoto
Mandritsara (Betafo)	Mandritsara (Betafo)
Mandronarivo	Mandronarivo
Mandrosohasina	Mandrosohasina
Mandrosonoro	Mandrosonoro
Maneva	Maneva
Manevy	Manevy
Mangataboahangy	Mangataboahangy
Mangatano	Mangatano
Mangatsiotra	Mangatsiotra
Mangidrano	Mangidrano
Mangidy	Mangidy
Manjakatompo	Manjakatompo
Manompana	Manompana
Mantaly	Mantaly
Marc Chauvierre	Marc Chauvierre
Wikipedia:Fivoarana/*/Marc Desjardins	Marc Desjardins
Elsie, Nebraska	Elsie (Nebraska)
Marc Ewing	Marc Ewing
Marc Fleury	Marc Fleury
Marc Grandjean	Marc Grandjean
Marc de Caso	Marc de Caso
Marcel Carrière	Marcel Carrière
Marcel Riffard	Marcel Riffard
Marcel Tribut	Marcel Tribut
Marcel Violet	Marcel Violet
