Afrika	Afrique
Jamii:Waliozaliwa 816	Catégorie:Naissance en 816
Jamii:Waliozaliwa 826	Catégorie:Naissance en 826
Jamii:Waliofariki 578	Catégorie:Décès en 578
Jamii:Waliozaliwa karne ya 10	Catégorie:Naissance au Xe siècle
Jamii:580	Catégorie:580
Jamii:Waliozaliwa 956	Catégorie:Naissance en 956
Jamii:Waliozaliwa 972	Catégorie:Naissance en 972
Jamii:Waliozaliwa karne ya 11	Catégorie:Naissance au XIe siècle
Jamii:Kazi	Catégorie:Travail
Jamii:Waliozaliwa 1020	Catégorie:Naissance en 1020
Jamii:Waliozaliwa 1042	Catégorie:Naissance en 1042
Jamii:Waliozaliwa 1048	Catégorie:Naissance en 1048
Jamii:Waliozaliwa karne ya 12	Catégorie:Naissance au XIIe siècle
Jamii:Waliozaliwa 1106	Catégorie:Naissance en 1106
Jamii:Waliozaliwa 1138	Catégorie:Naissance en 1138
Jamii:Waliozaliwa 1188	Catégorie:Naissance en 1188
Jamii:Waliozaliwa 1193	Catégorie:Naissance en 1193
Jamii:Waliozaliwa 1195	Catégorie:Naissance en 1195
Jamii:Waliozaliwa 1200	Catégorie:Naissance en 1200
Jamii:Waliozaliwa karne ya 13	Catégorie:Naissance au XIIIe siècle
Jamii:Waliozaliwa 1206	Catégorie:Naissance en 1206
Jamii:Waliozaliwa 1215	Catégorie:Naissance en 1215
Jamii:Waliozaliwa 1227	Catégorie:Naissance en 1227
Jamii:Waliozaliwa 1232	Catégorie:Naissance en 1232
Jamii:Waliozaliwa 1251	Catégorie:Naissance en 1251
Jamii:Waliozaliwa 1271	Catégorie:Naissance en 1271
Jamii:Waliozaliwa 1280	Catégorie:Naissance en 1280
Jamii:Waliozaliwa 1290	Catégorie:Naissance en 1290
Jamii:Waliozaliwa karne ya 14	Catégorie:Naissance au XIVe siècle
Jamii:Waliozaliwa 1301	Catégorie:Naissance en 1301
Jamii:Waliozaliwa 1303	Catégorie:Naissance en 1303
Jamii:Waliozaliwa 1309	Catégorie:Naissance en 1309
Jamii:Waliozaliwa 1310	Catégorie:Naissance en 1310
Jamii:Waliozaliwa 1313	Catégorie:Naissance en 1313
Jamii:Waliozaliwa 1314	Catégorie:Naissance en 1314
Jamii:Waliozaliwa 1317	Catégorie:Naissance en 1317
Jamii:Waliozaliwa 1319	Catégorie:Naissance en 1319
Jamii:Waliozaliwa 1329	Catégorie:Naissance en 1329
Jamii:Waliozaliwa 1331	Catégorie:Naissance en 1331
Jamii:Waliozaliwa 1332	Catégorie:Naissance en 1332
Jamii:Waliozaliwa 1341	Catégorie:Naissance en 1341
Jamii:Waliozaliwa 1342	Catégorie:Naissance en 1342
Jamii:Waliozaliwa 1343	Catégorie:Naissance en 1343
Jamii:Waliozaliwa 1346	Catégorie:Naissance en 1346
Jamii:Waliozaliwa 1350	Catégorie:Naissance en 1350
Jamii:Waliozaliwa 1354	Catégorie:Naissance en 1354
Jamii:Waliozaliwa 1358	Catégorie:Naissance en 1358
Kigezo:IRL	Modèle:Irlande
Jamii:Waliozaliwa 1364	Catégorie:Naissance en 1364
Jamii:Waliozaliwa 1365	Catégorie:Naissance en 1365
Jamii:Waliozaliwa 1367	Catégorie:Naissance en 1367
Jamii:Waliozaliwa 1369	Catégorie:Naissance en 1369
Jamii:Waliozaliwa 1370	Catégorie:Naissance en 1370
Jamii:Waliozaliwa 1375	Catégorie:Naissance en 1375
Jamii:Waliozaliwa 1378	Catégorie:Naissance en 1378
Jamii:Waliozaliwa 1379	Catégorie:Naissance en 1379
Jamii:Waliozaliwa 1383	Catégorie:Naissance en 1383
Jamii:Waliozaliwa 1385	Catégorie:Naissance en 1385
Jamii:Waliozaliwa 1389	Catégorie:Naissance en 1389
Jamii:Waliozaliwa 1393	Catégorie:Naissance en 1393
Jamii:Waliozaliwa 1399	Catégorie:Naissance en 1399
Jamii:Waliozaliwa 1406	Catégorie:Naissance en 1406
Jamii:Waliozaliwa 1410	Catégorie:Naissance en 1410
Jamii:Waliozaliwa 1419	Catégorie:Naissance en 1419
Jamii:Waliozaliwa 1422	Catégorie:Naissance en 1422
Jamii:Waliozaliwa 1424	Catégorie:Naissance en 1424
Jamii:Waliozaliwa 1426	Catégorie:Naissance en 1426
Jamii:Waliozaliwa 1429	Catégorie:Naissance en 1429
Jamii:Waliozaliwa 1431	Catégorie:Naissance en 1431
Jamii:Waliozaliwa 1435	Catégorie:Naissance en 1435
Jamii:Waliozaliwa 1436	Catégorie:Naissance en 1436
Jamii:Waliozaliwa 1437	Catégorie:Naissance en 1437
Jamii:Waliozaliwa 1440	Catégorie:Naissance en 1440
Jamii:Waliozaliwa 1443	Catégorie:Naissance en 1443
Jamii:Waliozaliwa 1445	Catégorie:Naissance en 1445
Jamii:Waliozaliwa 1447	Catégorie:Naissance en 1447
Jamii:Waliozaliwa 1450	Catégorie:Naissance en 1450
Jamii:Waliozaliwa 1457	Catégorie:Naissance en 1457
Jamii:Waliozaliwa 1458	Catégorie:Naissance en 1458
Jamii:Waliozaliwa 1460	Catégorie:Naissance en 1460
Jamii:Waliozaliwa 1462	Catégorie:Naissance en 1462
Jamii:Waliozaliwa 1466	Catégorie:Naissance en 1466
Jamii:Waliozaliwa 1467	Catégorie:Naissance en 1467
Jamii:Waliozaliwa 1470	Catégorie:Naissance en 1470
Jamii:Waliozaliwa 1472	Catégorie:Naissance en 1472
Jamii:Waliozaliwa 1476	Catégorie:Naissance en 1476
Jamii:Waliozaliwa 1483	Catégorie:Naissance en 1483
Jamii:Waliozaliwa 1490	Catégorie:Naissance en 1490
Jamii:Waliozaliwa 1491	Catégorie:Naissance en 1491
Jamii:Waliozaliwa 1496	Catégorie:Naissance en 1496
Jamii:Waliozaliwa 1498	Catégorie:Naissance en 1498
Jamii:Waliozaliwa 1500	Catégorie:Naissance en 1500
Jamii:604	Catégorie:604
Jamii:Waliozaliwa 1507	Catégorie:Naissance en 1507
Jamii:Waliozaliwa 1511	Catégorie:Naissance en 1511
Jamii:Waliozaliwa 1514	Catégorie:Naissance en 1514
Jamii:Waliozaliwa 1517	Catégorie:Naissance en 1517
Jamii:Waliozaliwa 1520	Catégorie:Naissance en 1520
Jamii:Waliofariki 604	Catégorie:Décès en 604
Jamii:Waliozaliwa 1526	Catégorie:Naissance en 1526
Jamii:Waliozaliwa 1534	Catégorie:Naissance en 1534
Jamii:Waliozaliwa 1535	Catégorie:Naissance en 1535
Jamii:Waliozaliwa 1542	Catégorie:Naissance en 1542
Jamii:Waliozaliwa 1545	Catégorie:Naissance en 1545
Jamii:Waliozaliwa 1547	Catégorie:Naissance en 1547
Jamii:Waliozaliwa 1550	Catégorie:Naissance en 1550
Jamii:Waliozaliwa 1554	Catégorie:Naissance en 1554
Jamii:Waliozaliwa 1557	Catégorie:Naissance en 1557
Jamii:Waliozaliwa 1558	Catégorie:Naissance en 1558
Jamii:Waliozaliwa 1562	Catégorie:Naissance en 1562
Jamii:607	Catégorie:607
Jamii:Waliozaliwa 1565	Catégorie:Naissance en 1565
Jamii:Waliozaliwa 1567	Catégorie:Naissance en 1567
Jamii:Waliozaliwa 1568	Catégorie:Naissance en 1568
Jamii:Waliozaliwa 1574	Catégorie:Naissance en 1574
Jamii:Waliofariki 607	Catégorie:Décès en 607
Jamii:Waliozaliwa 1577	Catégorie:Naissance en 1577
Jamii:Waliozaliwa 1579	Catégorie:Naissance en 1579
Jamii:Waliozaliwa 1581	Catégorie:Naissance en 1581
Jamii:Waliozaliwa 1583	Catégorie:Naissance en 1583
Jamii:Waliozaliwa 1584	Catégorie:Naissance en 1584
Jamii:Waliozaliwa 1586	Catégorie:Naissance en 1586
Jamii:Waliozaliwa 1589	Catégorie:Naissance en 1589
Jamii:Waliozaliwa 1591	Catégorie:Naissance en 1591
Kigezo:User th	Modèle:Utilisateur th
Jamii:Waliozaliwa 1593	Catégorie:Naissance en 1593
Jamii:Waliozaliwa 1594	Catégorie:Naissance en 1594
Jamii:Waliozaliwa 1597	Catégorie:Naissance en 1597
Jamii:Waliozaliwa 1598	Catégorie:Naissance en 1598
Jamii:Waliozaliwa 1600	Catégorie:Naissance en 1600
Jamii:Waliozaliwa 1601	Catégorie:Naissance en 1601
Jamii:Waliozaliwa 1603	Catégorie:Naissance en 1603
Jamii:Waliozaliwa 1606	Catégorie:Naissance en 1606
Jamii:Waliozaliwa 1611	Catégorie:Naissance en 1611
Jamii:Waliozaliwa 1616	Catégorie:Naissance en 1616
Jamii:Waliozaliwa 1619	Catégorie:Naissance en 1619
Jamii:Waliozaliwa 1621	Catégorie:Naissance en 1621
Jamii:Waliozaliwa 1623	Catégorie:Naissance en 1623
Jamii:Waliozaliwa 1625	Catégorie:Naissance en 1625
Jamii:Waliozaliwa 1627	Catégorie:Naissance en 1627
Jamii:Waliozaliwa 1628	Catégorie:Naissance en 1628
Jamii:Waliozaliwa 1630	Catégorie:Naissance en 1630
Jamii:Waliozaliwa 1632	Catégorie:Naissance en 1632
Jamii:Waliozaliwa 1634	Catégorie:Naissance en 1634
Jamii:Waliozaliwa 1636	Catégorie:Naissance en 1636
Jamii:Waliozaliwa 1638	Catégorie:Naissance en 1638
Jamii:Waliozaliwa 1639	Catégorie:Naissance en 1639
Jamii:Waliozaliwa 1641	Catégorie:Naissance en 1641
Jamii:Waliozaliwa 1643	Catégorie:Naissance en 1643
Jamii:Waliozaliwa 1645	Catégorie:Naissance en 1645
Jamii:Waliozaliwa 1646	Catégorie:Naissance en 1646
Jamii:Waliozaliwa 1648	Catégorie:Naissance en 1648
Jamii:Waliozaliwa 1650	Catégorie:Naissance en 1650
Jamii:Waliozaliwa 1651	Catégorie:Naissance en 1651
Jamii:Waliozaliwa 1656	Catégorie:Naissance en 1656
Jamii:Waliozaliwa 1658	Catégorie:Naissance en 1658
Jamii:Waliozaliwa 1659	Catégorie:Naissance en 1659
Jamii:Waliozaliwa 1662	Catégorie:Naissance en 1662
Jamii:Waliozaliwa 1664	Catégorie:Naissance en 1664
Jamii:Waliozaliwa 1667	Catégorie:Naissance en 1667
Jamii:Waliozaliwa 1668	Catégorie:Naissance en 1668
Jamii:Waliozaliwa 1670	Catégorie:Naissance en 1670
Jamii:Waliozaliwa 1675	Catégorie:Naissance en 1675
Jamii:Waliozaliwa 1677	Catégorie:Naissance en 1677
Jamii:615	Catégorie:615
Jamii:Waliozaliwa 1679	Catégorie:Naissance en 1679
Jamii:Waliozaliwa 1681	Catégorie:Naissance en 1681
Jamii:Waliozaliwa 1682	Catégorie:Naissance en 1682
Jamii:Waliozaliwa 1683	Catégorie:Naissance en 1683
Jamii:Waliozaliwa 1685	Catégorie:Naissance en 1685
Jamii:Waliofariki 615	Catégorie:Décès en 615
Jamii:Waliozaliwa 1688	Catégorie:Naissance en 1688
Jamii:Waliozaliwa 1690	Catégorie:Naissance en 1690
Jamii:Waliozaliwa 1691	Catégorie:Naissance en 1691
Jamii:Waliozaliwa 1692	Catégorie:Naissance en 1692
Jamii:Waliozaliwa 1694	Catégorie:Naissance en 1694
Jamii:Waliozaliwa 1695	Catégorie:Naissance en 1695
Jamii:Waliozaliwa 1697	Catégorie:Naissance en 1697
Jamii:Waliozaliwa 1698	Catégorie:Naissance en 1698
Jamii:Waliozaliwa 1700	Catégorie:Naissance en 1700
Jamii:Waliozaliwa 1703	Catégorie:Naissance en 1703
Jamii:Waliozaliwa 1707	Catégorie:Naissance en 1707
Jamii:Waliozaliwa 1710	Catégorie:Naissance en 1710
Jamii:Waliozaliwa 1712	Catégorie:Naissance en 1712
Jamii:Waliozaliwa 1714	Catégorie:Naissance en 1714
Jamii:Waliofariki 618	Catégorie:Décès en 618
Jamii:Waliozaliwa 1716	Catégorie:Naissance en 1716
Jamii:Waliozaliwa 1719	Catégorie:Naissance en 1719
Jamii:Waliozaliwa 1721	Catégorie:Naissance en 1721
Jamii:Waliozaliwa 1723	Catégorie:Naissance en 1723
Jamii:Waliozaliwa 1725	Catégorie:Naissance en 1725
Jamii:Waliozaliwa 1726	Catégorie:Naissance en 1726
Jamii:Waliozaliwa 1727	Catégorie:Naissance en 1727
Jamii:Filamu za 1982	Catégorie:Film sorti en 1982
Jamii:Waliozaliwa 1728	Catégorie:Naissance en 1728
Jamii:Waliozaliwa 1729	Catégorie:Naissance en 1729
Jamii:Waliozaliwa 1730	Catégorie:Naissance en 1730
Jamii:Waliozaliwa 1731	Catégorie:Naissance en 1731
Jamii:Waliozaliwa 1732	Catégorie:Naissance en 1732
Jamii:Waliozaliwa 1733	Catégorie:Naissance en 1733
Jamii:Waliozaliwa 1734	Catégorie:Naissance en 1734
Jamii:Waliozaliwa 1735	Catégorie:Naissance en 1735
Jamii:Waliozaliwa 1736	Catégorie:Naissance en 1736
Jamii:Waliozaliwa 1737	Catégorie:Naissance en 1737
Jamii:Waliozaliwa 1738	Catégorie:Naissance en 1738
Jamii:Waliozaliwa 1739	Catégorie:Naissance en 1739
Jamii:Waliozaliwa 1740	Catégorie:Naissance en 1740
Jamii:Waliozaliwa 1741	Catégorie:Naissance en 1741
Jamii:Waliozaliwa 1742	Catégorie:Naissance en 1742
Jamii:Waliozaliwa 1743	Catégorie:Naissance en 1743
Jamii:Waliozaliwa 1744	Catégorie:Naissance en 1744
Jamii:Waliozaliwa 1745	Catégorie:Naissance en 1745
Jamii:Waliozaliwa 1746	Catégorie:Naissance en 1746
Jamii:Filamu za 1983	Catégorie:Film sorti en 1983
Jamii:Waliozaliwa 1747	Catégorie:Naissance en 1747
Jamii:Waliozaliwa 1748	Catégorie:Naissance en 1748
Jamii:Waliozaliwa 1749	Catégorie:Naissance en 1749
Jamii:Waliozaliwa 1750	Catégorie:Naissance en 1750
Jamii:Waliozaliwa 1751	Catégorie:Naissance en 1751
Jamii:Waliozaliwa 1752	Catégorie:Naissance en 1752
Jamii:Waliozaliwa 1753	Catégorie:Naissance en 1753
Jamii:Waliozaliwa 1754	Catégorie:Naissance en 1754
Jamii:Waliozaliwa 1755	Catégorie:Naissance en 1755
Jamii:Waliozaliwa 1756	Catégorie:Naissance en 1756
Jamii:Waliozaliwa 1757	Catégorie:Naissance en 1757
Jamii:Waliozaliwa 1758	Catégorie:Naissance en 1758
Jamii:Waliozaliwa 1759	Catégorie:Naissance en 1759
Jamii:Waliozaliwa 1760	Catégorie:Naissance en 1760
Jamii:Waliozaliwa 1761	Catégorie:Naissance en 1761
Jamii:Waliozaliwa 1762	Catégorie:Naissance en 1762
Jamii:Filamu za 1984	Catégorie:Film sorti en 1984
Jamii:625	Catégorie:625
Jamii:Waliozaliwa 1763	Catégorie:Naissance en 1763
Jamii:Waliozaliwa 1764	Catégorie:Naissance en 1764
Jamii:Waliozaliwa 1765	Catégorie:Naissance en 1765
Jamii:Waliozaliwa 1766	Catégorie:Naissance en 1766
Jamii:Waliozaliwa 1767	Catégorie:Naissance en 1767
Jamii:Waliozaliwa 1768	Catégorie:Naissance en 1768
Jamii:Waliofariki 625	Catégorie:Décès en 625
Jamii:Waliozaliwa 1769	Catégorie:Naissance en 1769
Jamii:Waliozaliwa 1770	Catégorie:Naissance en 1770
Jamii:Waliozaliwa 1771	Catégorie:Naissance en 1771
Jamii:Waliozaliwa 1772	Catégorie:Naissance en 1772
Jamii:Waliozaliwa 1773	Catégorie:Naissance en 1773
Jamii:Waliozaliwa 1774	Catégorie:Naissance en 1774
Jamii:Waliozaliwa 1775	Catégorie:Naissance en 1775
Jamii:Waliozaliwa 1776	Catégorie:Naissance en 1776
Jamii:Waliozaliwa 1777	Catégorie:Naissance en 1777
Jamii:Filamu za 1985	Catégorie:Film sorti en 1985
Jamii:Waliozaliwa 1778	Catégorie:Naissance en 1778
Jamii:Waliozaliwa 1779	Catégorie:Naissance en 1779
Jamii:Waliozaliwa 1780	Catégorie:Naissance en 1780
Jamii:Waliozaliwa 1781	Catégorie:Naissance en 1781
Jamii:Waliozaliwa 1782	Catégorie:Naissance en 1782
Jamii:Waliozaliwa 1783	Catégorie:Naissance en 1783
Jamii:Waliozaliwa 1784	Catégorie:Naissance en 1784
Jamii:Waliozaliwa 1785	Catégorie:Naissance en 1785
Jamii:Waliozaliwa 1786	Catégorie:Naissance en 1786
Jamii:Waliozaliwa 1787	Catégorie:Naissance en 1787
Jamii:Waliozaliwa 1788	Catégorie:Naissance en 1788
Jamii:Waliozaliwa 1789	Catégorie:Naissance en 1789
Jamii:Waliozaliwa 1790	Catégorie:Naissance en 1790
Jamii:Waliozaliwa 1791	Catégorie:Naissance en 1791
Jamii:Waliozaliwa 1792	Catégorie:Naissance en 1792
Jamii:Waliozaliwa 1794	Catégorie:Naissance en 1794
Jamii:Waliozaliwa 1795	Catégorie:Naissance en 1795
Jamii:Waliozaliwa 1796	Catégorie:Naissance en 1796
Jamii:Waliozaliwa 1797	Catégorie:Naissance en 1797
Jamii:Waliozaliwa 1798	Catégorie:Naissance en 1798
Jamii:Waliozaliwa 1799	Catégorie:Naissance en 1799
Jamii:Waliozaliwa 1800	Catégorie:Naissance en 1800
Jamii:Waliozaliwa 1801	Catégorie:Naissance en 1801
Jamii:Waliozaliwa 1803	Catégorie:Naissance en 1803
Jamii:Waliozaliwa 1804	Catégorie:Naissance en 1804
Jamii:Waliozaliwa 1805	Catégorie:Naissance en 1805
Jamii:632	Catégorie:632
Jamii:Waliozaliwa 1806	Catégorie:Naissance en 1806
Jamii:Waliozaliwa 1807	Catégorie:Naissance en 1807
Jamii:Waliozaliwa 1808	Catégorie:Naissance en 1808
Jamii:Waliozaliwa 1809	Catégorie:Naissance en 1809
Jamii:Waliozaliwa 1810	Catégorie:Naissance en 1810
Jamii:Waliozaliwa 1813	Catégorie:Naissance en 1813
Jamii:Waliozaliwa 1814	Catégorie:Naissance en 1814
Jamii:Waliozaliwa 1815	Catégorie:Naissance en 1815
Jamii:Waliozaliwa 1816	Catégorie:Naissance en 1816
Jamii:Waliozaliwa 1818	Catégorie:Naissance en 1818
Jamii:Waliozaliwa 1819	Catégorie:Naissance en 1819
Jamii:Waliozaliwa 1820	Catégorie:Naissance en 1820
Jamii:Waliozaliwa 1821	Catégorie:Naissance en 1821
Jamii:Waliozaliwa 1822	Catégorie:Naissance en 1822
Jamii:Waliozaliwa 1824	Catégorie:Naissance en 1824
Jamii:Waliozaliwa 1825	Catégorie:Naissance en 1825
Jamii:Waliozaliwa 1826	Catégorie:Naissance en 1826
Jamii:635	Catégorie:635
Jamii:Waliozaliwa 1827	Catégorie:Naissance en 1827
Jamii:Waliozaliwa 1828	Catégorie:Naissance en 1828
Jamii:Filamu za 1987	Catégorie:Film sorti en 1987
Jamii:Waliozaliwa 1830	Catégorie:Naissance en 1830
Jamii:Waliozaliwa 1831	Catégorie:Naissance en 1831
Jamii:Waliozaliwa 1832	Catégorie:Naissance en 1832
Jamii:Waliozaliwa 1833	Catégorie:Naissance en 1833
Jamii:Waliozaliwa 1835	Catégorie:Naissance en 1835
Jamii:Waliozaliwa 1836	Catégorie:Naissance en 1836
Jamii:Waliozaliwa 1839	Catégorie:Naissance en 1839
Jamii:Waliozaliwa 1840	Catégorie:Naissance en 1840
Jamii:Waliofariki 636	Catégorie:Décès en 636
Jamii:Waliozaliwa 1841	Catégorie:Naissance en 1841
Jamii:Waliozaliwa 1842	Catégorie:Naissance en 1842
Jamii:Waliozaliwa 1843	Catégorie:Naissance en 1843
Jamii:Waliozaliwa 1844	Catégorie:Naissance en 1844
Jamii:Waliozaliwa 1845	Catégorie:Naissance en 1845
Jamii:Waliozaliwa 1846	Catégorie:Naissance en 1846
Jamii:Waliozaliwa 1847	Catégorie:Naissance en 1847
Jamii:Waliozaliwa 1848	Catégorie:Naissance en 1848
Jamii:Waliozaliwa 1849	Catégorie:Naissance en 1849
Jamii:638	Catégorie:638
Jamii:Waliozaliwa 1850	Catégorie:Naissance en 1850
Jamii:Waliozaliwa 1851	Catégorie:Naissance en 1851
Jamii:Waliozaliwa 1852	Catégorie:Naissance en 1852
Jamii:Waliozaliwa 1853	Catégorie:Naissance en 1853
Jamii:Waliozaliwa 1854	Catégorie:Naissance en 1854
Jamii:Waliofariki 638	Catégorie:Décès en 638
Jamii:Waliozaliwa 1855	Catégorie:Naissance en 1855
Jamii:Waliozaliwa 1857	Catégorie:Naissance en 1857
Jamii:Waliozaliwa 1858	Catégorie:Naissance en 1858
Jamii:Waliozaliwa 1859	Catégorie:Naissance en 1859
Jamii:Waliozaliwa 1860	Catégorie:Naissance en 1860
Jamii:Waliozaliwa 1861	Catégorie:Naissance en 1861
Jamii:Waliozaliwa 1864	Catégorie:Naissance en 1864
Jamii:Waliozaliwa 1865	Catégorie:Naissance en 1865
Jamii:640	Catégorie:640
Jamii:Waliozaliwa 1866	Catégorie:Naissance en 1866
Jamii:Waliozaliwa 1869	Catégorie:Naissance en 1869
Jamii:Waliozaliwa 1870	Catégorie:Naissance en 1870
Jamii:Waliozaliwa 1872	Catégorie:Naissance en 1872
Jamii:Waliozaliwa 1873	Catégorie:Naissance en 1873
Jamii:Waliozaliwa 1874	Catégorie:Naissance en 1874
Jamii:Waliozaliwa 1876	Catégorie:Naissance en 1876
Jamii:Waliozaliwa 1877	Catégorie:Naissance en 1877
Jamii:Waliozaliwa 1878	Catégorie:Naissance en 1878
Jamii:Waliozaliwa 1880	Catégorie:Naissance en 1880
Jamii:Waliozaliwa 1882	Catégorie:Naissance en 1882
Jamii:Waliozaliwa 1883	Catégorie:Naissance en 1883
Jamii:Waliozaliwa 1884	Catégorie:Naissance en 1884
Jamii:Waliozaliwa 1885	Catégorie:Naissance en 1885
Jamii:Waliozaliwa 1886	Catégorie:Naissance en 1886
Jamii:Waliozaliwa 1887	Catégorie:Naissance en 1887
Jamii:Waliozaliwa 1889	Catégorie:Naissance en 1889
Jamii:Waliozaliwa 1890	Catégorie:Naissance en 1890
Jamii:Waliozaliwa 1891	Catégorie:Naissance en 1891
Jamii:Waliozaliwa 1892	Catégorie:Naissance en 1892
Jamii:Waliozaliwa 1893	Catégorie:Naissance en 1893
Jamii:Waliozaliwa 1894	Catégorie:Naissance en 1894
Jamii:Waliozaliwa 1895	Catégorie:Naissance en 1895
Jamii:Waliozaliwa 1896	Catégorie:Naissance en 1896
Jamii:Waliozaliwa 1897	Catégorie:Naissance en 1897
Jamii:Waliozaliwa 1900	Catégorie:Naissance en 1900
Jamii:Waliozaliwa 1901	Catégorie:Naissance en 1901
Jamii:Waliozaliwa 1902	Catégorie:Naissance en 1902
Jamii:Waliozaliwa 1904	Catégorie:Naissance en 1904
Jamii:Waliozaliwa 1905	Catégorie:Naissance en 1905
Jamii:Waliozaliwa 1907	Catégorie:Naissance en 1907
Jamii:Waliozaliwa 1908	Catégorie:Naissance en 1908
Jamii:Waliozaliwa 1909	Catégorie:Naissance en 1909
Jamii:Waliozaliwa 1912	Catégorie:Naissance en 1912
Jamii:Waliozaliwa 1913	Catégorie:Naissance en 1913
Jamii:Waliozaliwa 1914	Catégorie:Naissance en 1914
Jamii:Waliozaliwa 1917	Catégorie:Naissance en 1917
Jamii:Waliozaliwa 1918	Catégorie:Naissance en 1918
Jamii:Waliozaliwa 1919	Catégorie:Naissance en 1919
Jamii:Waliozaliwa 1922	Catégorie:Naissance en 1922
Jamii:Waliozaliwa 1923	Catégorie:Naissance en 1923
Jamii:Waliozaliwa 1927	Catégorie:Naissance en 1927
Jamii:Waliozaliwa 1928	Catégorie:Naissance en 1928
Jamii:Waliozaliwa 1942	Catégorie:Naissance en 1942
Jamii:Waliozaliwa 1943	Catégorie:Naissance en 1943
Jamii:Waliozaliwa 1945	Catégorie:Naissance en 1945
Jamii:Waliozaliwa 1947	Catégorie:Naissance en 1947
Jamii:Waliozaliwa 1949	Catégorie:Naissance en 1949
Jamii:Waliozaliwa 1952	Catégorie:Naissance en 1952
Jamii:Waliozaliwa 1953	Catégorie:Naissance en 1953
Jamii:Waliozaliwa 1957	Catégorie:Naissance en 1957
Jamii:Waliozaliwa 1958	Catégorie:Naissance en 1958
Jamii:Waliozaliwa 1959	Catégorie:Naissance en 1959
Jamii:Waliozaliwa 1961	Catégorie:Naissance en 1961
Jamii:Waliozaliwa 1962	Catégorie:Naissance en 1962
Jamii:Waliozaliwa 1966	Catégorie:Naissance en 1966
Jamii:Waliozaliwa 1967	Catégorie:Naissance en 1967
Jamii:Waliozaliwa 1968	Catégorie:Naissance en 1968
Jamii:Waliozaliwa 1969	Catégorie:Naissance en 1969
Jamii:Waliozaliwa 1971	Catégorie:Naissance en 1971
Jamii:Waliozaliwa 1972	Catégorie:Naissance en 1972
Jamii:Waliozaliwa 1973	Catégorie:Naissance en 1973
Jamii:Waliozaliwa 1975	Catégorie:Naissance en 1975
Jamii:Waliozaliwa 1976	Catégorie:Naissance en 1976
Jamii:Waliozaliwa 1978	Catégorie:Naissance en 1978
Jamii:Waliozaliwa 1979	Catégorie:Naissance en 1979
Jamii:Waliozaliwa 1980	Catégorie:Naissance en 1980
Jamii:Waliozaliwa 1981	Catégorie:Naissance en 1981
Jamii:Waliozaliwa 1982	Catégorie:Naissance en 1982
Jamii:Waliozaliwa 1985	Catégorie:Naissance en 1985
Jamii:Waliozaliwa 1986	Catégorie:Naissance en 1986
Jamii:Waliozaliwa 1987	Catégorie:Naissance en 1987
Jamii:Waliozaliwa 1988	Catégorie:Naissance en 1988
Jamii:Waliozaliwa 1989	Catégorie:Naissance en 1989
Jamii:Waliozaliwa 1991	Catégorie:Naissance en 1991
Jamii:Waliozaliwa 1993	Catégorie:Naissance en 1993
Jamii:Waliozaliwa 1994	Catégorie:Naissance en 1994
Jamii:Waliozaliwa 1995	Catégorie:Naissance en 1995
Jamii:Waliozaliwa 1996	Catégorie:Naissance en 1996
Jamii:Waliozaliwa 1997	Catégorie:Naissance en 1997
Jamii:Waliozaliwa 1999	Catégorie:Naissance en 1999
Jamii:Waliozaliwa 2000	Catégorie:Naissance en 2000
Jamii:Waliozaliwa 2001	Catégorie:Naissance en 2001
Jamii:Waliozaliwa karne ya 1 KK	Catégorie:Naissance au Ier siècle av. J.-C.
Jamii:Waliozaliwa 3 KK	Catégorie:Naissance en 3 av. J.-C.
Jamii:Waliofariki 681	Catégorie:Décès en 681
Jamii:Waliofariki 683	Catégorie:Décès en 683
Jamii:Waliofariki 685	Catégorie:Décès en 685
Jamii:687	Catégorie:687
Jamii:Waliofariki 687	Catégorie:Décès en 687
Jamii:1729	Catégorie:1729
Jamii:1689	Catégorie:1689
